index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
1.030000000000000000e+02,7.966114663022298714e+01,5.623596660364113672e-04,8.389541622696558676e+00,-3.647861101859214017e+01,1.828739225225058385e-01,-8.110964890540846017e-01,4.002002886015089800e+00,2.554563028098536304e+00,4.292306378374804651e-03,6.603240804909729644e-02
1.040000000000000000e+02,-1.200580533576875837e+02,8.512459653560145671e-04,8.401226175796542961e+00,-3.654262479725517210e+01,1.829832353835879055e-01,-8.110472277267236629e-01,4.007674396113054094e+00,2.557971233202518846e+00,4.295967453634149703e-03,6.611843493790418858e-02
1.050000000000000000e+02,-4.766281606623151390e+01,6.792760473646116152e-04,7.795686620346302220e+00,-3.512306337758803920e+01,1.812112873028851601e-01,-8.147698070461463216e-01,4.192726080371715014e+00,2.696529143867773204e+00,4.551556868784202570e-03,6.873189898042608714e-02
1.060000000000000000e+02,9.422990569655847537e+01,7.898947753078361302e-04,8.324287614192751761e+00,-3.348116642679286770e+01,1.750179755765043921e-01,-7.915553110733034581e-01,4.045868443602847364e+00,2.575496927935394975e+00,4.413004813468132150e-03,6.597794518070440595e-02
1.070000000000000000e+02,-4.322000688548902048e+01,8.737583675956008553e-04,8.668912892976431195e+00,-3.951100287758885088e+01,1.896996058824591269e-01,-8.273769814108041798e-01,4.218296940598595945e+00,2.737094125300689296e+00,4.460982155604894910e-03,6.975639031168855142e-02
1.080000000000000000e+02,-8.349395893149531389e+01,1.089253523500792074e-03,7.626921789412701713e+00,-3.407369362520034883e+01,1.786344927499761148e-01,-8.052882836908762387e-01,4.365190972840527373e+00,2.796127126941137409e+00,4.771960395749312231e-03,7.083429769988799918e-02
1.090000000000000000e+02,-1.085837132981355495e+02,4.402410312627915790e-04,9.273973077767070805e+00,-4.134004746256126595e+01,1.924177419456770122e-01,-8.257123426442835035e-01,4.312897321437956677e+00,2.822728166769322478e+00,4.543647051023008351e-03,7.138051731435231251e-02
1.100000000000000000e+02,1.422879212132940552e+01,2.747640585029529031e-04,8.134099689382457754e+00,-3.370212383722333982e+01,1.764088614900879426e-01,-7.961724794424771545e-01,4.011262447493762373e+00,2.556356068885994759e+00,4.377277197536608329e-03,6.562015250887440199e-02
1.110000000000000000e+02,-1.558655428659244535e+01,5.865838130864974411e-04,9.572726630312100582e+00,-4.145317662694768046e+01,1.930585050699523131e-01,-8.385249919693090748e-01,4.094975482235201802e+00,2.663173549525147177e+00,4.346174207607913023e-03,6.807333718297545189e-02
1.120000000000000000e+02,-5.288044872055884582e+01,4.134231278846509506e-04,9.800492027003588902e+00,-4.180131083259216496e+01,1.935502834648814841e-01,-8.399877055742426268e-01,4.093583321033703371e+00,2.662627643598100224e+00,4.344866016940752800e-03,6.805805165190598194e-02
1.130000000000000000e+02,-3.253971046688837276e+01,8.822568723690208704e-04,8.374142243176697420e+00,-3.613253882463350664e+01,1.819396486968349047e-01,-8.079051336065219413e-01,3.978218986234104637e+00,2.536726465065132885e+00,4.274466900100720723e-03,6.560677231579216395e-02
1.140000000000000000e+02,-1.052858572214887545e+01,3.594412830642907601e-04,8.253959265862267358e+00,-3.275600628658182956e+01,1.735389441261767085e-01,-7.899952831656407159e-01,4.064974862929184418e+00,2.585223998451211092e+00,4.461429975329439003e-03,6.608733149440329524e-02
1.150000000000000000e+02,-1.339201135733136994e+01,1.434834538328272433e-03,9.227305483257854490e+00,-4.128464199262463552e+01,1.922545022948980442e-01,-8.239540732220015373e-01,4.344729289215173651e+00,2.846202658104469929e+00,4.571382677655736783e-03,7.187247240124722270e-02
1.160000000000000000e+02,3.806617699831115260e+02,4.597286217794661553e-03,9.288352397763009805e+00,-4.105769368834343425e+01,1.924052096260553124e-01,-8.347171156058426078e-01,4.134808026324238384e+00,2.690303863730727496e+00,4.383050174325763340e-03,6.864962678645059047e-02
1.170000000000000000e+02,1.435956622481177902e+01,3.784697599099748821e-04,7.519778253405250190e+00,-3.299795203194570092e+01,1.759148340525697463e-01,-7.950752372980945948e-01,4.501171037741470649e+00,2.871058603651898800e+00,4.955079579578469673e-03,7.244268897481516423e-02
1.180000000000000000e+02,2.146012438560666169e+01,1.040059756952709143e-03,7.999613021287183656e+00,-3.354493267353291941e+01,1.764092276856514818e-01,-7.969476475226162648e-01,4.093851703853971458e+00,2.610740848432481886e+00,4.474200966960546581e-03,6.679503745110421109e-02
1.190000000000000000e+02,-8.452348231610733365e+01,1.213559628376008033e-03,8.003326862310196077e+00,-3.262985302014143230e+01,1.739632620202157254e-01,-7.903206245952204556e-01,4.140669616066188219e+00,2.631387055859465196e+00,4.551137277885634880e-03,6.717276324590967795e-02
1.200000000000000000e+02,-1.135188369707982048e+01,6.281998018600701717e-04,8.484205157596171887e+00,-3.744555660793064078e+01,1.851911209044539430e-01,-8.175023446030353913e-01,4.109407080808576751e+00,2.633445981905848665e+00,4.379650047496417946e-03,6.779267186029723502e-02
1.210000000000000000e+02,-9.985757369882115597e+01,1.691635927215144868e-03,1.007395010812575897e+01,-4.287239230104505339e+01,1.944304397279198460e-01,-8.254030618253529461e-01,4.364540610201053994e+00,2.870934119659167116e+00,4.598625707725964920e-03,7.230087582866404072e-02
1.220000000000000000e+02,-8.178529153412981145e-01,7.528129136639016448e-04,1.007663716455170544e+01,-4.275502290933162897e+01,1.944309244482662902e-01,-8.291191493522194200e-01,4.295775576511646321e+00,2.817682184287311653e+00,4.536233212372321744e-03,7.120664796604431190e-02
1.230000000000000000e+02,4.300777514562746262e+00,9.866189758158143072e-04,8.606872395781001828e+00,-3.907459700258206681e+01,1.887737362212638659e-01,-8.248252933864842484e-01,4.260725881567511308e+00,2.762263078280777773e+00,4.501787435117899326e-03,7.034375310724418073e-02
1.240000000000000000e+02,-5.376437974884942861e+01,3.445001737256681539e-04,8.332784445940792040e+00,-3.354217727567090890e+01,1.751187529428220313e-01,-7.915654147173732946e-01,4.051172771289573760e+00,2.578933330592945161e+00,4.415810302080000818e-03,6.606722368906164933e-02
1.250000000000000000e+02,4.418468095904110271e+01,1.256808080469189572e-03,8.315982056696070046e+00,-3.488275563505574439e+01,1.787578432682601914e-01,-7.993788358220970114e-01,3.948002739953022644e+00,2.514894995643594644e+00,4.272351844423350441e-03,6.491204007647062568e-02
1.260000000000000000e+02,-4.568777293863757905e+01,5.114062693360464694e-04,8.599594754378664163e+00,-3.786328441903550157e+01,1.853044902705391628e-01,-8.097601756502083026e-01,4.211422397052305477e+00,2.699127941923399998e+00,4.456987710629828348e-03,6.930723065911136016e-02
1.270000000000000000e+02,3.903851822232538638e+01,8.815332717692105340e-04,8.321219813085662054e+00,-3.355101575748727782e+01,1.752143910802513860e-01,-7.918562022760666785e-01,4.033879881897955322e+00,2.567943979941852639e+00,4.398423207867426660e-03,6.582329571953295100e-02
1.280000000000000000e+02,7.199872267893346134e+01,2.094776046008934092e-03,8.175654014078975962e+00,-3.275302440751481470e+01,1.738048052082035166e-01,-7.902784840419397883e-01,4.055931601920765850e+00,2.578657003012336801e+00,4.453091378690351813e-03,6.597734429940030343e-02
1.290000000000000000e+02,-1.314451887245724890e+02,7.288232405035859843e-04,1.035712196622545278e+01,-4.341744424470344654e+01,1.949615665176533119e-01,-8.222949067082476748e-01,4.431933117565827196e+00,2.925052499334511502e+00,4.662762813050979824e-03,7.340994072309282859e-02
1.300000000000000000e+02,3.155263347522974300e+02,1.373664732519173492e-03,9.203596826655939367e+00,-4.050432158550448491e+01,1.917189533608312235e-01,-8.401329835341498908e-01,4.050496987474167199e+00,2.628137425086052303e+00,4.305937344115021333e-03,6.736743584754487091e-02
1.310000000000000000e+02,4.119658577419059498e+00,6.277871801664422968e-04,8.238602341885410851e+00,-3.348896952206882105e+01,1.754577936943579053e-01,-7.931346268648016284e-01,3.997921723205907441e+00,2.545256744957467898e+00,4.366326729564556572e-03,6.532675754215387653e-02
1.320000000000000000e+02,-2.734358990242419907e+01,1.288573709404560591e-03,8.301702012992075552e+00,-3.652755726359374222e+01,1.835940179184371301e-01,-8.175662470464782894e-01,4.017661110430017501e+00,2.573412255348763278e+00,4.316470152136070437e-03,6.638719552148775183e-02
1.330000000000000000e+02,5.143251983950992212e+01,5.845670568707120535e-04,9.475850954678673332e+00,-4.192475615309996329e+01,1.929776527847708034e-01,-8.204282959400759356e-01,4.423181494793576363e+00,2.910582797232055263e+00,4.643278954685846685e-03,7.317001866188960202e-02
1.340000000000000000e+02,4.700936090371543941e+01,1.391259291323094496e-03,7.718717694727149414e+00,-3.501258531722142919e+01,1.809036982842559260e-01,-8.133202669995481804e-01,4.298338816524879924e+00,2.760682832393674513e+00,4.672558640587350792e-03,7.010170892589556724e-02
1.350000000000000000e+02,4.791961715821950207e+01,1.962343957329359088e-03,8.210297757276954655e+00,-3.296189003410717788e+01,1.742188622268179277e-01,-7.909990870470681168e-01,4.036235881906722334e+00,2.567459283284218241e+00,4.424562440277274647e-03,6.574418522732174142e-02
1.360000000000000000e+02,3.117909610166318402e+01,1.064782472309918401e-03,9.531568948466899727e+00,-4.125555783644666974e+01,1.928125363122092928e-01,-8.402003163217416359e-01,4.071106473680019988e+00,2.645043968872289764e+00,4.323419416379170946e-03,6.770592862175900395e-02
1.370000000000000000e+02,-4.253293439552606969e+01,6.186855646460839072e-04,8.322652934913570277e+00,-3.379166741255149731e+01,1.758224665380132834e-01,-7.927445324828615858e-01,4.010832985545627949e+00,2.553485636462966113e+00,4.366643733861371758e-03,6.554945988521371225e-02
1.380000000000000000e+02,1.034448247967141583e+02,1.199851238049397945e-03,8.114964536195479639e+00,-3.257944970762704884e+01,1.735422420871260141e-01,-7.896694979554381710e-01,4.086146930479125139e+00,2.596328086355562448e+00,4.492042727519288646e-03,6.637018605580258246e-02
1.390000000000000000e+02,-2.949325471403084862e+02,1.827783887534786475e-03,9.673075404399424926e+00,-4.154626044719224609e+01,1.932112775401412796e-01,-8.401471679614325172e-01,4.082220224299990541e+00,2.653780348215876828e+00,4.333884208521035161e-03,6.788080211396654851e-02
1.400000000000000000e+02,-1.287157695639943711e+01,4.287019889292005472e-04,1.055774692274115978e+01,-4.356484965541662291e+01,1.953406945050748522e-01,-8.275210756269240076e-01,4.349693831018787371e+00,2.861385690553799321e+00,4.590634573762091344e-03,7.209077633431869303e-02
1.410000000000000000e+02,2.501338404913120428e+01,6.358202134829371056e-04,8.709389408234066821e+00,-3.967864866456520900e+01,1.899184201374515546e-01,-8.264576055266199539e-01,4.244821644985949938e+00,2.757659180763648799e+00,4.483473883882314534e-03,7.017322022893449085e-02
1.420000000000000000e+02,1.087429461164390858e+02,1.597303641697032971e-03,8.311078473668052524e+00,-3.638627635278672301e+01,1.831102518276099267e-01,-8.151152482803143418e-01,4.002510373508592068e+00,2.560828027228148507e+00,4.301788867836069466e-03,6.611276796234442921e-02
1.430000000000000000e+02,-2.714745441064238207e+01,7.903246497494059893e-04,8.063830399699263296e+00,-3.278375906917313642e+01,1.742099722959556674e-01,-7.910006182324014201e-01,4.095070557581133919e+00,2.603595983336638220e+00,4.495822853294631147e-03,6.656362251684441733e-02
1.440000000000000000e+02,-6.503563769831629315e+00,1.945365679423127683e-03,9.419302885199918762e+00,-4.170444384839832708e+01,1.928519517026033858e-01,-8.241121699042758264e-01,4.353645199620017614e+00,2.856118088247551867e+00,4.581228869645807313e-03,7.204882898514669565e-02
1.450000000000000000e+02,-1.550365394590416912e+01,1.042947382833328638e-03,8.707471806739356168e+00,-3.964864805211703214e+01,1.896764088496650236e-01,-8.234881364520593161e-01,4.308360352732069742e+00,2.803191379352593327e+00,4.539226553067044791e-03,7.113786589966643314e-02
1.460000000000000000e+02,-3.025631120030275412e+01,5.603791417832399433e-04,7.977548665892030044e+00,-3.351825791743092253e+01,1.763989782329242195e-01,-7.969993895524620786e-01,4.109895920691311488e+00,2.621214780413847922e+00,4.492951796467768710e-03,6.702089192032949228e-02
1.470000000000000000e+02,6.127450754778060116e+00,1.093221096167209735e-03,8.081628121700873635e+00,-3.707250204874218724e+01,1.855179377641065219e-01,-8.280650677052846520e-01,4.132509698263747033e+00,2.668179833261712819e+00,4.440326140100863718e-03,6.818135667295571745e-02
1.480000000000000000e+02,-1.119235878480994373e+01,3.631398085037795039e-04,8.349529123226446359e+00,-3.590613570971014212e+01,1.814405341358402701e-01,-8.069708526273078331e-01,3.965620606547585414e+00,2.528732074989296308e+00,4.267508142786596501e-03,6.539233209488307108e-02
1.490000000000000000e+02,6.679008524886228315e+00,7.945928004285591519e-04,8.253708340850078429e+00,-3.318709216359438585e+01,1.746235260874583473e-01,-7.915470180404180489e-01,4.023417640209309809e+00,2.560403611205490204e+00,4.402513229306987720e-03,6.560621558036670853e-02
1.500000000000000000e+02,-4.082435294704296780e+01,5.463703504731825004e-04,8.298547738170555021e+00,-3.413362129092275410e+01,1.768493282277524281e-01,-7.951365895014864682e-01,3.970470516099726677e+00,2.528515665588453309e+00,4.315972405959453938e-03,6.506537275799501030e-02
1.510000000000000000e+02,-1.115951207291605840e+02,1.309695494581825407e-03,1.111688268662736334e+01,-4.420910218794531943e+01,1.962251245356610996e-01,-8.321800435519607353e-01,4.297151830980618037e+00,2.820128397768953299e+00,4.547082813800372610e-03,7.124900099779088447e-02
1.520000000000000000e+02,5.296110306834315651e+01,3.759241124497070177e-04,8.144619474910768986e+00,-3.291401955677782354e+01,1.743139259037186917e-01,-7.912407142908551849e-01,4.051124507608748537e+00,2.576500800252935708e+00,4.443087150325976571e-03,6.596064544445473521e-02
1.530000000000000000e+02,-1.614157117097144223e+01,1.013354646807413783e-03,7.932235259913846370e+00,-3.583196741970618149e+01,1.828657992295114332e-01,-8.204134932567480609e-01,4.104736749453585354e+00,2.643360967987673060e+00,4.437727713218888280e-03,6.766610060706081120e-02
1.540000000000000000e+02,-1.243995794734857441e+02,2.736591217524257853e-04,7.874401825839260738e+00,-3.593432171826720634e+01,1.831045352525627057e-01,-8.208966895474427705e-01,4.148687905423075861e+00,2.673086575662927622e+00,4.482730001420066196e-03,6.826171900188808539e-02
1.550000000000000000e+02,1.086855954779533135e+02,1.219640455333841078e-03,8.102257651171607122e+00,-3.343729926052595403e+01,1.758125729258718795e-01,-7.948249801946873916e-01,4.037832076788441249e+00,2.572033930521558265e+00,4.413925518740941661e-03,6.593335169103965721e-02
1.560000000000000000e+02,3.046998711489843004e+01,3.131614035090672025e-04,8.134778910387474582e+00,-3.316526089174108449e+01,1.749950712983561751e-01,-7.927207023643959571e-01,4.038125714961782187e+00,2.569925468315127137e+00,4.421488481985327845e-03,6.584907122547353775e-02
1.570000000000000000e+02,-1.084637744938999049e+01,8.714644483290689275e-04,8.972021789139063230e+00,-4.008280340337690717e+01,1.910730834415532153e-01,-8.382938169832692132e-01,4.045545348152312037e+00,2.623479865579299020e+00,4.302801423952629274e-03,6.728056079685552915e-02
1.580000000000000000e+02,5.616403511345717448e+01,6.915991391530218859e-04,8.677731985131716286e+00,-3.955357874727991430e+01,1.898627600349654665e-01,-8.288735353159769614e-01,4.186662492139353375e+00,2.715346465739077786e+00,4.432673139496595520e-03,6.929023300894356086e-02
1.590000000000000000e+02,1.318067396640487914e+02,1.259872986119041013e-03,8.335982513370231217e+00,-3.434176227192536146e+01,1.771760825994249666e-01,-7.949472295187474113e-01,3.978177301930899024e+00,2.532731088567834021e+00,4.315725202453908962e-03,6.520255254819266877e-02
1.600000000000000000e+02,-3.152468264093703709e+01,5.137877256227876919e-04,8.197739960195161046e+00,-3.284242755979531125e+01,1.739592971343275618e-01,-7.905617292204523139e-01,4.046348480613938037e+00,2.573213236664030568e+00,4.439545309122995033e-03,6.585970907208585357e-02
1.610000000000000000e+02,4.124863523904565454e+00,1.494379389058009223e-03,1.005677491842632776e+01,-4.300713042356404259e+01,1.943427768097804598e-01,-8.195794165662153574e-01,4.462451190636654630e+00,2.947043936964630184e+00,4.685989660663226163e-03,7.388133972160852714e-02
